,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
4,False,/isGINC82PZmMblEJP2rBAvSlX37.jpg,"[16, 10751, 12, 35]",599019,ru,Большое путешествие. Специальная доставка,"It has been a year since Mic Mic and Oscar returned from their incredible adventure. And now, after a diabolical plan by Vulture to sabotage the delivery of the Grizzly cub to his opponent in the American presidential elections, Mic Mic, Oscar, Panda teenager and Stork set off on another great adventure as they ride a zeppelin to return little Grizzly to its rightful parents and save the American elections and the whole continent from an erupting volcano.",327.961,/dabXVfrAFfhDte8XVemom3mTJog.jpg,2022-10-07,Big Trip 2: Special Delivery,False,6.5,53
5,False,/sBOenwOZGRN5nZZGw4TxwtnfrEf.jpg,"[28, 35, 80, 53]",899112,en,Violent Night,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",309.939,/1XSYOP0JjjyMz1irihvWywro82r.jpg,2022-11-30,Violent Night,False,7.6,1307
6,False,/7phcGGiYRrEQDHWB0cBwgtt3dkY.jpg,"[16, 28, 14]",810693,ja,劇場版 呪術廻戦 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",311.188,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg,2021-12-24,Jujutsu Kaisen 0,False,8.2,858
7,False,/xTsERrOCW15OIYl5aPX7Jbj38wu.jpg,"[28, 18, 36]",724495,en,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",313.053,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,2022-09-16,The Woman King,False,7.8,1351
8,False,/eSVu1FvGPy86TDo4hQbpuHx55DJ.jpg,"[53, 878, 28]",700391,en,65,"After a catastrophic crash on an unknown planet, pilot Mills quickly discovers he's actually stranded on Earth…65 million years ago. Now, with only one chance at rescue, Mills and the only other survivor, Koa, must make their way across an unknown terrain riddled with dangerous prehistoric creatures in an epic fight to survive.",314.645,/uMMIeMVk1TCG3CZilpxbzFh0JKT.jpg,2023-03-02,65,False,5.6,117
9,False,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,"[12, 10751, 14]",411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",310.135,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.1,9418
10,False,/hT9ZUwLN5tB2O7miBu1oIMJFqJT.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",322.669,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,2022-06-01,Jurassic World Dominion,False,6.9,4586
11,False,/90ZZIoWQLLEXSVm0ik3eEQBinul.jpg,"[28, 27, 53]",988233,en,Hex,"Following a mysterious disappearance on a jump, a group of skydivers experiences paranormal occurrences that leave them fighting for their lives.",330.703,/mFukGiFZaVYoXIR8nrE95LlfbHG.jpg,2022-11-01,Hex,False,6.2,57
12,False,/zktWfwV8CiNTSbKSqc9r5NpHbji.jpg,"[18, 10749]",852881,ko,예쁜 여동생 4,"Jeong-woo who is tired of instant food and living alone decides to order delivery food. However, Ga-yeong, the delivery driver, is unfriendly even if she was late. To criticize Ga-yeong sarcastically, he asks, ""Will you do everything if I give you money?"" Ga-yeong takes the words seriously and attacks Jeong-woo's house. Woo-hyeon is questioning the woman's underwear found at the house of Hyeon-min who came to play at Jeong-woo's house, and learns the situation through Ga-yeong who just came. He said he was better than Jeong-woo. However, Ga-yeong is already full of thoughts of eating both of them.",203.257,/bhozm1Mjn1bkfiwukK5EUj3ecfI.jpg,2021-01-15,Pretty Young Sister 4,False,0.0,0
13,False,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",382.374,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,2019-05-15,John Wick: Chapter 3 - Parabellum,False,7.4,8775
14,False,/kmzppWh7ljL6K9fXW72bPN3gKwu.jpg,"[14, 28, 35, 80]",1013860,en,R.I.P.D. 2: Rise of the Damned,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",330.258,/g4yJTzMtOBUTAR2Qnmj8TYIcFVq.jpg,2022-11-15,R.I.P.D. 2: Rise of the Damned,False,6.6,438
15,False,/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,"[28, 53, 80]",324552,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",386.743,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,2017-02-08,John Wick: Chapter 2,False,7.3,11083
16,False,/fHWUxzEgCqIfToLjlY9UrR6uQtz.jpg,"[10751, 14]",1047431,en,Prancer: A Christmas Tale,"Ten-year-old Gloria and her recently widowed grandfather Bud befriend a mysterious reindeer when the family gather for Christmas. Bud comes to believe that Prancer may actually be magical, but Gloria fears his theory will send him straight to a retirement home.",293.973,/tJgCmwkf2ytEHYHv8vH3QtRGVPW.jpg,2022-11-22,Prancer: A Christmas Tale,False,6.3,5
17,False,/uR0FopHrAjDlG5q6PZB07a1JOva.jpg,"[16, 878, 28]",610150,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",309.574,/yBXy2vBwU2ashl7nJYNvGBPYf5C.jpg,2022-06-11,Dragon Ball Super: Super Hero,False,7.9,2315
18,False,/maxRhndtC4BJABvqRPvYNu69CHA.jpg,"[36, 28, 18]",551271,en,Medieval,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,307.684,/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,2022-09-08,Medieval,False,7.2,349
19,False,/qdFrqXYH6PtyAVlegub7bpoSgro.jpg,"[16, 12, 35, 10751]",573171,es,Huevitos Congelados,"Follow the adventures of Toto and his family, who will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to fulfill the promise, they will have to overcome some obstacles that will teach them how important teamwork is.",289.498,/gBBCBMXKzWRADtliUYfV69aVIcz.jpg,2022-12-14,A Frozen Rooster,False,7.9,252
0,False,/oCKZAdUROqdlTcUOstqJ1gM8JQt.jpg,"[18, 35]",615777,en,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films and to sound films in the late 1920s.",261.237,/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,2022-12-22,Babylon,False,7.6,1449
1,False,/yEQqrW61rwNuVRHTjgHOAU4dXNE.jpg,"[28, 12, 10751, 35]",675353,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",269.792,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022-04-08,Sonic the Hedgehog 2,False,7.6,3770
2,False,/2MInqPD92L5bcPmyCn06bcepX6.jpg,"[10751, 16]",1093349,en,Barbie: Skipper and the Big Babysitting Adventure,"Barbie’s younger sister Skipper is a babysitting expert, but when her babysitting business hits a snag, she takes a summer job at a water park and tries out different jobs with some new friends. A birthday party at the park goes awry and Skipper’s babysitting skills save the day! The success renews Skipper’s confidence in her babysitting business, and she and her new friends start a babysitting squad.",258.373,/3JysDbn3kZ1nc4a1yQgkg81KIdZ.jpg,2023-03-03,Barbie: Skipper and the Big Babysitting Adventure,False,7.4,16
3,False,/jhXwGdyj2f5ZxCYZBKfBNcGBbWx.jpg,"[14, 28, 12]",453395,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",296.723,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,2022-05-04,Doctor Strange in the Multiverse of Madness,False,7.4,7149
4,False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",281.045,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.3,26550
5,False,/7ZO9yoEU2fAHKhmJWfAc2QIPWJg.jpg,"[53, 28, 878]",766507,en,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",275.5,/ujr5pztc1oitbe7ViMUOilFaJ7s.jpg,2022-08-02,Prey,False,7.8,5298
6,False,/1570OZ9lWy94ekK505RDxElp4qx.jpg,[35],1086990,es,Malcriados,,208.372,/uznaVbYbfeW2t2KyqGk0ivh9wSO.jpg,2023-02-15,Malcriados,False,7.8,33
7,False,/yDpXlmHsAdsN8kBuzB9jiagf8Yq.jpg,"[35, 14, 10749]",1016116,es,Malvada,A desperate mother contacts his son's ex-girlfriend to tell her that he's about to marry a wicked witch.,209.428,/ybHIXYgqqGuQWMfnYfkaL7lGR1z.jpg,2022-12-29,Malvada,False,7.9,13
8,False,/fI5RsaM0NSU6TqztRhA2pal5ezv.jpg,"[28, 80, 53]",385687,en,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",275.42,/jwMMQR69Xz9AYtX4u2uYJgfAAev.jpg,2023-05-17,Fast X,False,0.0,0
9,False,/sxQuWAUnyZCSJnjXhcGrCP6ASUy.jpg,"[18, 27, 53]",931954,es,Venus,"Lucía, a club dancer on the run, takes refuge in a sinister building on the outskirts of Madrid where her sister Rocío lives with her daughter Alba.",256.468,/vyQmDx5CF8x9T6WKCLuoFotGpjf.jpg,2022-12-02,Venus,False,5.5,71
10,False,/nITzFbM1JS7WEvFjjGL0kCb2yPr.jpg,"[16, 10751, 12, 10770]",1045944,en,The Boss Baby: Christmas Bonus,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,237.334,/iMmMxF6f2OonUrXrHKBLSYAhXly.jpg,2022-12-06,The Boss Baby: Christmas Bonus,False,6.8,222
11,False,/etP5jwlwvkNhwe7jnI2AyA6ZKrR.jpg,"[878, 27]",575322,en,Звёздный разум,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.",257.312,/eX6tDFp4RhhjZaa1HUDUzFGPWYk.jpg,2022-01-06,Project Gemini,False,5.8,294
12,False,/edOt2jNyCbb8SQSvulD2sRRJhmA.jpg,"[28, 80, 53]",873126,it,Il mio nome è vendetta,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.",244.448,/7l3war94J4tRyWUiLAGokr3ViF2.jpg,2022-11-30,My Name Is Vendetta,False,6.8,422
13,False,/xTYGN1b3XkOtODryXTKgdXLtPMz.jpg,[18],480530,en,Creed II,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",236.867,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,2018-11-21,Creed II,False,7.0,4670
14,False,/dOGgJb7eDW623UzeBaSjPwq5EJO.jpg,[18],840789,es,Matadero,"An American filmmaker arrives in the Argentinian pampa to film Matadero: a founding narrative of class struggle where a group of laborers slaughter their bosses like cattle. It is 1974, the violent persecution of the left has just begun in Argentina, and the young actors in the film are on the verge of taking a leap into full time clandestine militancy.",231.354,/8YHXvW1GWEcXAZXXSHfTsaGi4i2.jpg,2022-12-09,Matadero,False,3.0,1
15,False,/pbIWKBWdVF61mEDLF9KCNUXEVpJ.jpg,"[27, 53]",826753,en,Candy Land,"Remy, a seemingly naive and devout young woman, finds herself cast out from her religious cult. With no place to turn, she immerses herself into the underground world of truck stop sex workers. Under the watchful eye of their matriarch and an enigmatic local lawman, Remy navigates between her strained belief system and the code to find her true calling in life.",223.645,/r7ZipEd9oHHVVXTcvbx3Sd3Tukv.jpg,2023-01-06,Candy Land,False,6.5,52
16,False,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,"[16, 10751, 12, 878]",877269,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",252.18,/fHMqfsYyl3lskPK2RiFRwhzwuep.jpg,2022-11-23,Strange World,False,6.5,861
17,False,/kMZIMqEXO5MFd5Y1Ha2jZZF4pvF.jpg,"[27, 9648, 53]",882598,en,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",234.872,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,Smile,False,6.8,1752
18,False,/sp7MPK2K60LLd7A6zjHKsfgjFil.jpg,"[27, 53]",296271,en,The Devil Conspiracy,"The hottest biotech company in the world has discovered they can clone history’s most influential people from the dead. Now, they are auctioning clones of Michelangelo, Galileo, Vivaldi, and others for tens of millions of dollars to the world’s ultra-rich. But when they steal the Shroud of Turin and clone the DNA of Jesus Christ, all hell breaks loose.",359.082,/1AWcMtUZjpkq4h52yDnNIp9FwEO.jpg,2023-01-13,The Devil Conspiracy,False,5.9,26
19,False,/f9PSbuMeBS5CuHEOVyymg5lcq8J.jpg,"[28, 53, 9648, 80, 27]",996727,en,The Price We Pay,"After a pawn shop robbery goes askew, two criminals take refuge at a remote farmhouse to try to let the heat die down, but find something much more menacing.",248.208,/8fwJt0qZieQ7dKaiiqehObWpXYT.jpg,2023-01-13,The Price We Pay,False,6.0,94
0,False,/254iY5CzFzjnjkP0lUkLpOLvXar.jpg,"[80, 53, 18]",881164,en,Boston Strangler,"Reporters Loretta McLaughlin and Jean Cole bravely pursue the story of the Boston Strangler at great personal risk, putting their own lives on the line in their quest to uncover the truth.",356.555,/oZJfw78ZyPmgNJ0YJ8070nKEF4Y.jpg,2023-03-17,Boston Strangler,False,6.8,130
